Ship,Berth,MooringTime,HandlingTime
6,0,26,31
33,0,102,20
29,1,95,43
40,2,111,13
46,2,124,10
53,2,153,35
14,3,53,34
44,3,117,44
12,4,41,19
34,4,102,40
9,5,36,17
37,5,106,25
57,5,163,8
16,6,64,2
23,6,72,49
49,6,128,10
10,7,40,15
21,7,68,30
2,8,10,15
20,8,68,16
26,8,87,13
45,8,119,14
18,9,64,47
48,9,125,8
8,10,33,12
17,10,64,5
32,10,100,35
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
22,12,72,12
39,12,111,12
47,12,124,19
59,12,165,16
4,13,14,12
24,13,81,20
38,13,110,6
52,13,142,35
3,14,11,12
11,14,40,22
25,14,85,12
58,14,163,7
27,15,88,51
42,15,139,36
36,16,103,8
51,16,140,44
7,17,31,43
31,17,97,21
1,18,7,8
5,18,24,8
13,18,49,10
35,18,103,4
43,18,116,6
54,18,155,37
15,19,63,6
28,19,94,32
56,19,158,5
