Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
11,2,40,22
34,2,102,40
4,3,14,12
20,3,68,16
35,3,103,4
39,3,111,12
46,3,124,10
58,3,163,7
12,4,41,19
38,4,110,6
53,4,153,35
15,5,63,6
25,5,85,12
40,5,111,13
47,5,124,19
23,6,72,49
52,6,142,35
1,7,7,8
10,7,40,15
21,7,68,30
24,8,81,20
51,8,140,44
18,9,64,47
49,9,128,10
6,10,26,31
22,10,72,12
36,10,103,8
43,10,116,6
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
33,12,102,20
48,12,125,8
59,12,165,16
14,13,53,34
44,13,117,44
13,14,49,10
32,14,100,35
57,14,163,8
27,15,88,51
42,15,139,36
2,16,10,15
37,16,106,25
56,16,158,5
3,17,11,12
31,17,97,21
5,18,24,8
9,18,36,17
26,18,87,13
45,18,119,14
54,18,155,37
17,19,64,5
28,19,94,32
