Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
51,2,140,44
3,3,11,12
14,3,53,34
22,3,87,12
39,3,111,12
58,3,163,7
13,4,49,10
20,4,68,16
23,4,84,49
49,4,133,10
8,5,33,12
25,5,85,12
33,5,102,20
18,6,64,47
38,6,111,6
48,6,125,8
11,7,40,22
21,7,68,30
34,8,102,40
53,8,153,35
10,9,40,15
12,9,55,19
37,10,106,25
32,10,131,35
0,11,2,6
16,11,64,2
19,11,68,8
15,11,76,6
30,11,97,8
35,11,105,4
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
2,12,10,15
47,12,124,19
57,12,163,8
59,12,171,16
4,13,14,12
17,13,64,5
24,13,81,20
40,13,111,13
44,13,124,44
54,14,155,37
27,15,88,51
42,15,139,36
6,16,26,31
36,16,103,8
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
26,18,87,13
43,18,116,6
45,18,122,14
46,18,136,10
52,18,146,35
28,19,94,32
