Ship,Berth,MooringTime,HandlingTime
7,0,31,43
37,0,106,25
29,1,95,43
2,2,10,15
46,2,124,10
52,2,142,35
10,3,40,15
15,3,63,6
22,3,72,12
25,3,85,12
38,3,110,6
44,3,117,44
58,3,163,7
12,4,41,19
18,4,64,47
55,4,158,42
33,5,102,20
47,5,124,19
11,6,40,22
23,6,72,49
21,7,68,30
20,8,68,16
49,8,128,10
51,8,140,44
14,9,53,34
43,9,116,6
6,10,26,31
32,10,100,35
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
57,11,163,8
4,12,14,12
8,12,33,12
39,12,111,12
48,12,125,8
59,12,165,16
9,13,36,17
24,13,81,20
40,13,111,13
53,13,153,35
3,14,11,12
34,14,102,40
27,15,88,51
42,15,139,36
36,16,103,8
31,17,97,21
1,18,7,8
5,18,24,8
13,18,49,10
17,18,64,5
26,18,87,13
35,18,103,4
45,18,119,14
54,18,155,37
28,19,94,32
