Ship,Berth,MooringTime,HandlingTime
7,0,31,43
33,0,102,20
42,1,116,59
4,2,14,12
23,2,72,49
43,2,121,6
15,3,63,6
24,3,81,20
44,3,117,44
13,4,49,10
18,4,64,47
49,4,128,10
37,5,106,25
59,5,165,16
11,6,40,22
20,6,68,16
26,6,87,13
35,6,103,4
48,6,125,8
56,6,158,5
57,6,163,8
21,7,68,30
51,7,140,44
12,8,41,19
34,8,102,40
53,8,153,35
29,9,95,64
2,10,10,15
8,10,33,12
36,10,103,8
47,10,124,19
58,10,163,7
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
10,12,40,15
22,12,72,12
25,12,85,12
39,12,111,12
14,13,53,34
45,13,119,14
52,13,142,35
6,14,26,31
38,14,110,6
27,15,88,51
32,16,100,35
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
40,18,111,13
46,18,124,10
54,18,155,37
28,19,94,32
