Ship,Berth,MooringTime,HandlingTime
51,0,140,44
42,1,116,59
44,2,117,44
57,2,163,8
34,3,102,40
53,3,153,35
2,4,10,15
11,4,40,22
18,4,64,47
13,5,49,10
39,5,111,12
59,5,165,16
23,6,72,49
49,6,128,10
6,7,26,31
21,7,68,30
32,7,100,35
5,8,24,8
14,8,53,34
40,8,111,13
46,8,124,10
56,8,158,5
20,9,68,16
29,9,95,64
3,10,11,12
8,10,33,12
17,10,64,5
22,10,72,12
36,10,103,8
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
35,11,105,4
41,11,113,4
50,11,138,12
55,11,158,42
25,12,85,12
33,12,102,20
47,12,124,19
4,13,14,12
10,13,40,15
16,13,64,2
38,13,110,6
48,13,125,8
52,13,142,35
12,14,41,19
24,14,81,20
58,14,163,7
27,15,88,51
7,16,31,43
37,16,106,25
31,17,97,21
1,18,7,8
9,18,36,17
26,18,87,13
43,18,116,6
45,18,122,14
54,18,155,37
28,19,94,32
