Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
42,1,116,59
4,2,14,12
12,2,41,19
30,2,97,8
38,2,110,6
43,2,116,6
46,2,124,10
2,3,10,15
10,3,40,15
15,3,63,6
24,3,81,20
48,3,125,8
56,3,158,5
11,4,40,22
51,4,140,44
20,5,68,16
47,5,124,19
59,5,165,16
13,6,49,10
23,6,72,49
49,6,128,10
21,7,68,30
32,7,100,35
34,8,102,40
53,8,153,35
29,9,95,64
6,10,26,31
22,10,72,12
33,10,102,20
0,11,2,6
16,11,64,2
19,11,68,8
35,11,103,4
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
39,12,111,12
54,12,155,37
14,13,53,34
44,13,117,44
18,14,64,47
40,14,111,13
27,15,88,51
3,16,11,12
9,16,36,17
37,16,106,25
25,17,85,12
31,17,97,21
57,17,163,8
1,18,7,8
5,18,24,8
17,18,64,5
26,18,87,13
45,18,119,14
52,18,142,35
28,19,94,32
58,19,163,7
