Ship,Berth,MooringTime,HandlingTime
36,0,103,8
39,0,111,12
29,1,95,43
11,2,40,22
51,2,140,44
3,3,11,12
14,3,53,34
38,3,110,6
56,3,158,5
58,3,163,7
12,4,41,19
44,4,117,44
37,5,106,25
4,6,14,12
18,6,64,47
49,6,128,10
57,6,163,8
21,7,68,30
10,8,40,15
24,8,81,20
40,8,111,13
46,8,124,10
54,8,155,37
23,9,72,49
32,10,100,35
59,10,165,16
0,11,2,6
16,11,64,2
15,11,66,6
30,11,97,8
35,11,105,4
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
22,12,72,12
25,12,85,12
33,12,102,20
47,12,124,19
2,13,10,15
13,13,49,10
20,13,68,16
48,13,125,8
53,13,153,35
6,14,26,31
34,14,102,40
27,15,88,51
42,15,139,36
7,16,31,43
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
19,18,69,8
26,18,87,13
43,18,116,6
45,18,122,14
52,18,142,35
28,19,94,32
