Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
4,2,14,12
51,2,140,44
3,3,11,12
22,3,72,12
25,3,85,12
26,3,97,13
43,3,116,6
39,3,122,12
12,4,41,19
34,4,102,40
8,5,33,12
32,5,100,35
2,6,10,15
11,6,40,22
20,6,68,16
53,6,153,35
21,7,68,30
58,7,163,7
17,8,64,5
14,8,69,34
49,8,128,10
48,8,138,8
45,9,119,14
44,9,133,44
23,10,72,49
33,10,121,20
59,10,165,16
0,11,2,6
16,11,64,2
19,11,68,8
15,11,76,6
35,11,103,4
30,11,107,8
41,11,115,4
50,11,138,12
56,11,158,5
55,11,163,42
37,12,106,25
47,12,131,19
10,13,40,15
24,13,81,20
38,13,110,6
52,13,142,35
57,13,177,8
18,14,64,47
27,15,88,51
42,15,139,36
6,16,26,31
36,16,103,8
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
13,18,53,10
40,18,111,13
46,18,124,10
54,18,155,37
28,19,94,32
