Ship,Berth,MooringTime,HandlingTime
12,0,23,9
42,0,74,26
79,1,167,42
22,2,28,51
70,2,148,45
11,3,23,32
44,3,79,11
56,3,115,29
68,3,144,18
76,3,162,7
20,4,27,37
1,5,5,5
8,5,18,12
23,5,30,18
39,5,72,5
55,5,107,15
60,5,122,9
71,5,150,30
9,6,19,9
28,6,40,9
30,6,49,23
43,6,78,10
50,6,96,17
65,6,130,39
4,8,11,5
16,8,25,8
26,8,34,10
33,8,55,28
73,8,154,11
13,9,24,25
47,10,85,28
69,10,147,35
25,11,31,40
57,11,116,90
2,13,7,9
14,13,24,19
38,13,72,17
62,13,127,9
72,13,151,7
3,14,9,23
19,14,32,28
40,14,73,15
53,14,104,14
63,14,129,15
74,14,158,11
21,15,28,32
46,15,84,58
17,16,26,7
31,16,50,17
37,16,71,18
49,16,89,10
77,16,164,25
7,17,17,26
24,17,43,21
66,17,136,38
78,17,174,22
0,18,3,19
15,18,24,31
35,18,61,4
36,18,65,4
41,18,73,9
45,18,82,7
48,18,89,8
51,18,97,13
54,18,110,5
59,18,118,1
61,18,126,11
67,18,142,14
75,18,159,31
5,19,13,8
6,19,21,3
10,19,24,5
18,19,29,8
27,19,37,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
