Ship,Berth,MooringTime,HandlingTime
17,0,26,7
26,0,34,10
40,0,73,15
65,0,130,39
23,1,30,18
79,1,167,42
1,2,5,5
21,2,28,32
41,2,73,9
59,2,118,1
61,2,126,11
74,2,158,11
15,3,24,31
36,3,63,4
45,3,82,7
63,3,129,15
75,3,159,31
20,4,27,37
69,4,147,35
19,5,27,28
35,5,61,4
37,5,71,18
54,5,105,5
60,5,120,9
72,5,151,7
11,6,23,32
44,6,79,11
66,6,136,38
14,7,24,19
47,7,85,28
7,8,17,26
30,8,48,23
48,8,86,8
73,8,154,11
8,9,18,12
24,9,30,21
42,9,74,26
76,9,160,7
38,10,72,17
70,10,148,45
25,11,31,40
58,11,118,73
6,12,16,3
10,12,20,5
18,12,26,8
3,13,9,23
31,13,50,17
49,13,88,10
55,13,107,15
78,13,167,22
4,14,11,5
22,14,28,51
51,14,96,13
67,14,142,14
13,15,24,25
46,15,84,58
2,16,7,9
12,16,23,9
33,16,55,28
77,16,164,25
9,17,19,9
50,17,96,17
56,17,115,29
71,17,150,30
0,18,3,19
16,18,25,8
28,18,40,9
39,18,72,5
43,18,78,10
53,18,104,14
62,18,127,9
68,18,143,18
5,19,13,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
