Ship,Berth,MooringTime,HandlingTime
22,0,28,51
79,1,167,42
19,2,27,28
46,2,84,58
9,3,19,9
24,3,30,21
43,3,78,10
50,3,96,17
63,3,129,15
76,3,160,7
78,3,167,22
20,4,27,37
47,4,85,28
13,5,24,25
42,5,74,26
73,5,154,11
0,6,3,19
11,6,23,32
45,6,82,7
56,6,115,29
75,6,159,31
8,8,18,12
23,8,30,18
38,8,72,17
72,8,151,7
77,8,164,25
17,9,26,7
33,9,55,28
60,9,120,9
21,10,28,32
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
12,13,23,9
35,13,61,4
37,13,71,18
55,13,107,15
66,13,136,38
3,14,9,23
26,14,34,10
31,14,50,17
39,14,72,5
54,14,105,5
61,14,126,11
68,14,143,18
14,15,24,19
30,15,48,23
70,15,148,45
2,16,7,9
16,16,25,8
40,16,73,15
49,16,88,10
53,16,104,14
67,16,142,14
74,16,158,11
7,17,17,26
28,17,43,9
44,17,79,11
65,17,130,39
1,18,5,5
4,18,11,5
15,18,24,31
36,18,63,4
41,18,73,9
48,18,86,8
51,18,96,13
59,18,118,1
62,18,127,9
71,18,150,30
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
