Ship,Berth,MooringTime,HandlingTime
4,0,11,5
12,0,23,9
70,0,148,45
79,1,167,42
21,2,28,32
46,2,84,58
15,3,24,31
45,3,82,7
63,3,129,15
75,3,159,31
20,4,27,37
3,5,9,23
24,5,32,21
40,5,73,15
60,5,120,9
65,5,130,39
11,6,23,32
43,6,78,10
56,6,115,29
71,6,150,30
9,7,19,9
49,7,88,10
2,8,7,9
14,8,24,19
37,8,71,18
53,8,104,14
72,8,151,7
76,8,160,7
13,9,24,25
38,9,72,17
73,9,154,11
47,10,85,28
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
27,12,36,5
32,12,52,5
8,13,18,12
23,13,30,18
33,13,55,28
55,13,107,15
1,14,5,5
19,14,27,28
39,14,72,5
44,14,79,11
51,14,96,13
62,14,127,9
67,14,142,14
22,15,28,51
68,15,143,18
17,16,26,7
31,16,50,17
42,16,74,26
54,16,105,5
77,16,164,25
7,17,17,26
30,17,48,23
48,17,86,8
66,17,136,38
0,18,3,19
16,18,25,8
26,18,34,10
28,18,44,9
35,18,61,4
36,18,65,4
41,18,73,9
50,18,96,17
59,18,118,1
61,18,126,11
74,18,158,11
78,18,169,22
6,19,16,3
10,19,20,5
18,19,26,8
29,19,42,6
34,19,60,8
52,19,100,3
64,19,129,4
