Ship,Berth,MooringTime,HandlingTime
2,0,7,9
13,0,24,25
33,0,55,28
49,0,88,10
21,1,28,32
69,1,147,35
3,2,9,23
43,2,78,10
54,2,105,5
70,2,148,45
15,3,24,31
50,3,96,17
56,3,115,29
20,4,27,37
47,4,85,28
1,5,5,5
12,5,23,9
44,5,79,11
60,5,120,9
65,5,130,39
7,6,17,26
30,6,48,23
63,6,129,15
78,6,167,22
72,7,151,7
79,7,167,42
0,8,3,19
14,8,24,19
35,8,61,4
37,8,71,18
55,8,107,15
8,9,18,12
23,9,30,18
38,9,72,17
71,9,150,30
46,10,84,58
73,10,154,11
25,11,31,40
57,11,116,90
5,12,13,8
27,12,36,5
34,12,60,8
52,12,100,3
19,13,27,28
40,13,73,15
66,13,136,38
11,14,23,32
36,14,63,4
39,14,72,5
45,14,82,7
53,14,104,14
59,14,118,1
74,14,158,11
4,15,11,5
22,15,28,51
62,15,127,9
76,15,160,7
17,16,26,7
28,16,40,9
42,16,74,26
77,16,164,25
9,17,19,9
24,17,30,21
67,17,142,14
75,17,159,31
16,18,25,8
26,18,34,10
31,18,50,17
41,18,73,9
48,18,86,8
51,18,96,13
61,18,126,11
68,18,143,18
6,19,16,3
10,19,20,5
18,19,26,8
29,19,42,6
32,19,52,5
64,19,129,4
