Ship,Berth,MooringTime,HandlingTime
3,0,9,23
55,0,107,15
77,0,164,25
20,1,27,37
79,1,167,42
17,2,26,7
26,2,34,10
31,2,50,17
40,2,73,15
62,2,127,9
68,2,143,18
7,3,17,26
30,3,48,23
66,3,136,38
21,4,28,32
47,4,85,28
69,4,147,35
8,5,18,12
23,5,30,18
37,5,71,18
78,5,167,22
24,6,30,21
43,6,78,10
50,6,96,17
65,6,130,39
46,7,84,58
0,8,3,19
12,8,23,9
41,8,73,9
49,8,88,10
56,8,115,29
13,9,24,25
33,9,55,28
60,9,120,9
19,10,27,28
42,10,74,26
73,10,154,11
25,11,31,40
58,11,118,73
5,12,13,8
29,12,42,6
52,12,100,3
2,13,7,9
11,13,23,32
38,13,72,17
54,13,105,5
72,13,151,7
22,14,28,51
48,14,86,8
51,14,96,13
76,14,160,7
14,15,24,19
70,15,148,45
15,16,24,31
36,16,63,4
75,16,159,31
9,17,19,9
44,17,79,11
63,17,129,15
71,17,150,30
1,18,5,5
4,18,11,5
16,18,25,8
28,18,40,9
35,18,61,4
39,18,72,5
45,18,82,7
53,18,104,14
59,18,118,1
61,18,126,11
67,18,142,14
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
64,19,129,4
