Ship,Berth,MooringTime,HandlingTime
15,0,24,31
70,0,148,45
20,1,27,37
3,2,9,23
46,2,84,58
9,3,19,9
30,3,48,23
43,3,78,10
68,3,143,18
78,3,167,22
11,4,23,32
69,4,147,35
13,5,24,25
37,5,71,18
54,5,105,5
60,5,120,9
73,5,154,11
7,6,17,26
36,6,63,4
48,6,86,8
50,6,96,17
65,6,130,39
79,7,167,42
19,8,27,28
38,8,72,17
55,8,107,15
62,8,127,9
72,8,151,7
8,9,18,12
23,9,30,18
33,9,55,28
49,9,88,10
21,10,28,32
47,10,85,28
25,11,31,40
57,11,116,90
5,12,13,8
27,12,36,5
64,12,129,4
12,13,23,9
26,13,34,10
42,13,74,26
77,13,164,25
0,14,3,19
14,14,24,19
35,14,61,4
39,14,72,5
44,14,79,11
63,14,129,15
76,14,160,7
22,15,28,51
71,15,150,30
2,16,7,9
16,16,25,8
41,16,73,9
53,16,104,14
66,16,136,38
24,17,30,21
45,17,82,7
56,17,115,29
75,17,159,31
1,18,5,5
4,18,11,5
17,18,26,7
28,18,40,9
31,18,50,17
40,18,73,15
51,18,96,13
59,18,118,1
61,18,126,11
67,18,142,14
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
