Ship,Berth,MooringTime,HandlingTime
22,0,28,51
77,0,164,25
16,1,25,8
79,1,167,42
0,2,3,19
9,2,22,9
28,2,40,9
39,2,72,5
43,2,78,10
53,2,104,14
76,2,160,7
15,3,24,31
30,3,55,23
48,3,86,8
71,3,150,30
20,4,27,37
47,4,85,28
24,5,30,21
42,5,74,26
55,5,107,15
67,5,142,14
7,6,17,26
36,6,63,4
45,6,82,7
56,6,115,29
68,6,144,18
46,7,84,58
14,8,24,19
38,8,72,17
50,8,96,17
72,8,151,7
78,8,167,22
3,9,9,23
60,9,120,9
63,9,129,15
75,9,159,31
21,10,28,32
69,10,147,35
25,11,31,40
58,11,118,73
6,12,16,3
10,12,20,5
27,12,36,5
29,12,42,6
8,13,18,12
23,13,30,18
33,13,55,28
62,13,127,9
73,13,154,11
19,14,27,28
35,14,61,4
40,14,73,15
61,14,126,11
74,14,158,11
13,15,24,25
59,15,118,1
70,15,148,45
2,16,7,9
12,16,23,9
31,16,50,17
37,16,71,18
49,16,89,10
54,16,105,5
11,17,23,32
44,17,79,11
65,17,130,39
1,18,5,5
4,18,11,5
17,18,26,7
26,18,34,10
41,18,73,9
51,18,96,13
66,18,136,38
5,19,13,8
18,19,26,8
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
