Ship,Berth,MooringTime,HandlingTime
19,0,27,28
60,0,120,9
71,0,150,30
16,1,25,8
79,1,167,42
21,2,28,32
46,2,84,58
9,3,19,9
30,3,48,23
43,3,78,10
50,3,96,17
56,3,115,29
76,3,160,7
47,4,85,28
69,4,147,35
24,5,30,21
33,5,55,28
75,5,159,31
7,6,17,26
36,6,63,4
44,6,79,11
65,6,130,39
17,7,26,7
68,7,143,18
14,8,24,19
42,8,74,26
55,8,107,15
61,8,126,11
72,8,151,7
15,9,24,31
38,9,72,17
53,9,104,14
20,10,27,37
25,11,31,40
57,11,116,90
5,12,13,8
34,12,60,8
1,13,5,5
8,13,18,12
23,13,30,18
40,13,73,15
49,13,88,10
73,13,154,11
4,14,11,5
13,14,24,25
31,14,50,17
41,14,73,9
45,14,82,7
67,14,142,14
74,14,158,11
22,15,28,51
70,15,148,45
2,16,7,9
12,16,23,9
28,16,40,9
37,16,71,18
51,16,96,13
77,16,164,25
0,17,3,19
11,17,23,32
63,17,129,15
78,17,167,22
3,18,9,23
26,18,34,10
35,18,61,4
39,18,72,5
48,18,86,8
54,18,105,5
59,18,118,1
62,18,127,9
66,18,136,38
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
64,19,129,4
