Ship,Berth,MooringTime,HandlingTime
22,0,28,51
68,0,143,18
79,1,167,42
15,2,24,31
70,2,148,45
0,3,3,19
11,3,23,32
66,3,136,38
24,4,30,21
69,4,147,35
19,5,27,28
40,5,73,15
49,5,88,10
55,5,107,15
61,5,126,11
9,6,19,9
30,6,48,23
48,6,86,8
50,6,96,17
65,6,130,39
47,7,85,28
8,8,18,12
23,8,30,18
38,8,72,17
72,8,151,7
77,8,164,25
2,9,7,9
16,9,25,8
28,9,40,9
35,9,61,4
37,9,71,18
67,9,142,14
20,10,27,37
25,11,31,40
57,11,116,90
6,12,16,3
29,12,42,6
52,12,100,3
64,12,129,4
4,13,11,5
12,13,23,9
26,13,34,10
33,13,55,28
54,13,105,5
60,13,120,9
73,13,154,11
1,14,5,5
14,14,24,19
31,14,50,17
41,14,73,9
45,14,82,7
53,14,104,14
59,14,118,1
62,14,127,9
74,14,158,11
21,15,28,32
46,15,84,58
3,16,9,23
42,16,74,26
71,16,150,30
7,17,17,26
36,17,63,4
44,17,79,11
63,17,129,15
76,17,160,7
78,17,167,22
17,18,26,7
13,18,33,25
39,18,72,5
43,18,78,10
51,18,96,13
56,18,115,29
75,18,159,31
5,19,13,8
10,19,21,5
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
