Ship,Berth,MooringTime,HandlingTime
22,0,43,5
30,0,64,11
56,0,103,22
74,0,130,17
96,0,164,29
13,1,22,9
19,1,32,8
24,1,44,10
31,1,65,12
38,1,78,21
53,1,99,21
1,2,2,3
10,2,17,19
23,2,44,38
41,2,83,4
47,2,94,17
67,2,123,21
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
32,4,67,11
43,4,88,18
80,4,137,9
92,4,158,3
95,4,163,38
66,5,122,35
9,6,16,26
27,6,49,9
62,6,117,51
36,7,73,14
44,7,89,14
61,7,116,20
84,7,141,15
70,8,126,38
5,9,6,8
16,9,27,42
40,9,81,16
54,9,99,6
58,9,111,18
90,9,157,5
98,9,165,6
42,10,84,28
99,10,166,39
14,11,24,25
63,11,117,38
6,12,8,17
18,12,31,19
39,12,78,5
51,12,98,10
73,12,130,25
52,13,98,5
57,13,108,3
3,14,3,18
35,14,68,45
59,14,116,11
78,14,135,6
85,14,143,14
89,14,157,13
11,15,17,36
37,15,76,22
86,15,146,14
15,16,25,33
49,16,94,50
7,17,12,183
4,18,5,9
17,18,29,12
28,18,51,18
34,18,69,22
48,18,94,13
71,18,126,12
79,18,138,13
91,18,157,21
0,19,1,9
8,19,14,52
33,19,67,21
55,19,100,19
68,19,124,2
82,19,138,4
87,19,149,36
29,20,61,40
88,20,151,20
25,21,45,33
77,21,135,26
50,22,94,16
60,22,116,35
20,23,36,7
26,23,47,28
45,23,92,6
65,23,121,10
76,23,133,2
93,23,158,33
12,24,20,38
46,24,92,22
69,24,125,5
83,24,139,25
