Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
26,0,47,28
38,0,78,21
53,0,99,21
92,0,158,3
31,1,65,12
44,1,89,14
65,1,121,10
80,1,137,9
90,1,157,5
96,1,164,29
1,2,2,3
16,2,27,42
41,2,83,4
46,2,92,22
59,2,116,11
78,2,135,6
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
52,4,98,3
62,4,117,51
0,5,1,9
21,5,39,9
54,5,99,6
76,5,133,2
77,5,135,26
15,6,25,33
39,6,78,5
60,6,116,35
6,7,8,17
27,7,49,9
42,7,84,28
86,7,146,14
36,8,73,14
48,8,94,13
70,8,126,38
5,9,6,8
24,9,44,10
33,9,67,21
56,9,103,22
83,9,139,25
98,9,165,6
12,10,20,38
47,10,94,17
58,10,111,18
11,11,17,36
43,11,88,18
9,12,16,26
45,12,92,6
51,12,98,10
61,12,116,20
84,12,141,15
57,13,108,3
17,14,29,12
35,14,68,45
68,14,124,2
71,14,126,12
82,14,138,4
85,14,143,14
89,14,157,13
37,15,76,22
73,15,130,25
91,15,157,21
50,16,94,16
66,16,122,35
7,17,12,183
10,18,17,19
28,18,51,18
40,18,81,16
67,18,123,21
95,18,163,38
4,19,5,9
8,19,14,52
34,19,68,22
55,19,100,19
69,19,125,5
87,19,149,36
29,20,61,40
63,20,117,38
19,21,32,8
25,21,45,33
88,21,151,20
14,22,24,25
30,22,64,11
49,22,94,50
18,23,31,19
32,23,67,11
74,23,130,17
93,23,158,33
3,24,3,18
23,24,44,38
79,24,137,13
99,24,166,39
