Ship,Berth,MooringTime,HandlingTime
19,0,32,8
24,0,44,10
32,0,67,11
45,0,92,6
52,0,98,3
74,0,130,17
92,0,158,3
96,0,164,29
3,1,3,18
36,1,73,14
43,1,88,18
65,1,121,10
90,1,157,5
1,2,2,3
8,2,14,52
34,2,68,22
47,2,94,17
58,2,111,18
80,2,137,9
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
18,4,31,19
31,4,65,12
62,4,117,51
29,5,61,40
66,6,122,35
93,6,158,33
6,7,8,17
27,7,49,9
39,7,78,5
54,7,99,6
61,7,116,20
84,7,141,15
15,8,25,33
51,8,98,10
5,9,6,8
20,9,36,7
26,9,47,28
41,9,83,4
44,9,89,14
71,9,126,12
87,9,149,36
12,10,20,38
99,10,166,39
11,11,17,36
63,11,117,38
9,12,16,26
35,12,68,45
86,12,146,14
57,13,108,3
14,14,24,25
28,14,51,18
42,14,84,28
68,14,124,2
82,14,138,4
85,14,143,14
95,14,163,38
22,15,43,5
37,15,76,22
56,15,103,22
73,15,130,25
49,16,94,50
88,16,151,20
7,17,12,183
0,18,1,9
16,18,27,42
33,18,69,21
46,18,92,22
67,18,123,21
4,19,5,9
17,19,29,12
23,19,44,38
40,19,82,16
55,19,100,19
69,19,125,5
78,19,135,6
94,19,161,12
50,20,94,16
60,20,116,35
25,21,45,33
77,21,135,26
70,22,126,38
13,23,22,9
21,23,39,9
30,23,64,11
38,23,78,21
53,23,99,21
76,23,133,2
83,23,139,25
98,23,165,6
10,24,17,19
48,24,94,13
59,24,116,11
79,24,137,13
91,24,157,21
