Ship,Berth,MooringTime,HandlingTime
20,0,36,7
34,0,68,22
53,0,99,21
74,0,130,17
92,0,158,3
96,0,164,29
17,1,29,12
24,1,44,10
31,1,65,12
54,1,99,6
65,1,121,10
83,1,139,25
12,2,20,38
40,2,81,16
55,2,100,19
68,2,124,2
71,2,126,12
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
30,4,64,11
45,4,92,6
51,4,98,10
62,4,117,51
70,5,126,38
15,6,25,33
37,6,76,22
13,7,22,9
19,7,32,8
22,7,43,5
67,7,123,21
88,7,151,20
49,8,94,50
5,9,6,8
26,9,47,28
44,9,89,14
56,9,103,22
69,9,125,5
85,9,143,14
90,9,157,5
98,9,165,6
11,10,17,36
99,10,166,39
35,11,68,45
6,12,8,17
27,12,49,9
36,12,73,14
43,12,88,18
61,12,116,20
84,12,141,15
57,13,108,3
0,14,1,9
10,14,17,19
23,14,44,38
47,14,94,17
82,14,138,4
87,14,149,36
9,15,16,26
46,15,92,22
73,15,130,25
16,16,27,42
39,16,78,5
50,16,94,16
86,16,146,14
7,17,12,183
1,18,2,3
8,18,14,52
41,18,83,4
48,18,94,13
63,18,117,38
95,18,163,38
4,19,5,9
18,19,31,19
28,19,51,18
42,19,84,28
59,19,116,11
78,19,135,6
91,19,157,21
29,20,61,40
60,20,116,35
25,21,45,33
77,21,135,26
66,22,122,35
21,23,39,9
32,23,67,11
38,23,78,21
58,23,111,18
76,23,133,2
79,23,137,13
93,23,158,33
3,24,3,18
14,24,24,25
33,24,67,21
52,24,98,3
80,24,137,9
89,24,157,13
