Ship,Berth,MooringTime,HandlingTime
21,0,39,9
36,0,73,14
56,0,103,22
76,0,133,2
80,0,137,9
93,0,158,33
5,1,6,8
24,1,44,10
31,1,65,12
51,1,98,10
99,1,166,39
1,2,2,3
10,2,17,19
34,2,68,22
47,2,94,17
67,2,123,21
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
43,4,88,18
62,4,117,51
20,5,36,7
70,5,126,38
15,6,25,33
66,6,122,35
27,7,49,9
50,7,94,16
61,7,116,20
88,7,151,20
29,8,61,40
17,9,29,12
30,9,64,11
38,9,78,21
54,9,99,6
65,9,121,10
79,9,137,13
90,9,157,5
96,9,164,29
16,10,27,42
42,10,84,28
11,11,17,36
63,11,117,38
6,12,8,17
19,12,32,8
39,12,78,5
44,12,89,14
59,12,116,11
84,12,141,15
92,12,158,3
98,12,165,6
52,13,98,5
57,13,108,3
8,14,14,52
40,14,81,16
55,14,100,19
82,14,138,4
85,14,143,14
89,14,157,13
9,15,16,26
37,15,76,22
73,15,130,25
49,16,94,50
86,16,146,14
7,17,12,183
4,18,5,9
18,18,31,19
28,18,51,18
41,18,83,4
48,18,94,13
68,18,124,2
71,18,126,12
94,18,161,12
0,19,1,9
12,19,20,38
33,19,67,21
46,19,92,22
69,19,125,5
78,19,135,6
91,19,157,21
32,20,67,11
45,20,92,6
60,20,116,35
23,21,44,38
53,21,99,21
77,21,135,26
25,22,45,33
13,23,22,9
22,23,43,5
35,23,68,45
74,23,130,17
95,23,163,38
3,24,3,18
14,24,24,25
58,24,111,18
83,24,139,25
