Ship,Berth,MooringTime,HandlingTime
5,0,6,8
14,0,24,25
40,0,81,16
65,0,121,10
94,0,161,12
13,1,22,9
19,1,32,8
22,1,43,5
32,1,67,11
45,1,92,6
51,1,98,10
67,1,123,21
92,1,158,3
3,2,3,18
17,2,29,12
41,2,83,4
52,2,98,3
71,2,126,12
82,2,138,4
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
18,4,31,19
48,4,94,13
62,4,117,51
25,5,45,33
63,5,117,38
15,6,25,33
29,6,61,40
84,6,141,15
6,7,8,17
50,7,94,16
61,7,116,20
86,7,146,14
38,8,78,21
70,8,126,38
44,9,89,14
56,9,103,22
85,9,143,14
93,9,158,33
16,10,27,42
55,10,100,19
80,10,137,9
10,11,17,19
35,11,68,45
69,11,125,5
9,12,16,26
31,12,65,12
73,12,130,25
90,12,157,5
96,12,164,29
57,13,108,3
1,14,2,3
12,14,20,38
46,14,92,22
68,14,124,2
79,14,137,13
89,14,157,13
26,15,47,28
37,15,76,22
74,15,130,17
88,15,151,20
34,16,68,22
49,16,94,50
7,17,12,183
4,18,5,9
33,18,67,21
47,18,94,17
58,18,111,18
78,18,135,6
91,18,157,21
11,19,17,36
42,19,84,28
59,19,116,11
87,19,149,36
27,20,49,9
36,20,73,14
60,20,116,35
21,21,39,9
28,21,51,18
39,21,78,5
54,21,99,6
76,21,133,2
77,21,135,26
0,22,1,9
23,22,44,38
66,22,122,35
20,23,36,7
24,23,44,10
30,23,64,11
53,23,99,21
83,23,139,25
98,23,165,6
8,24,14,52
43,24,88,18
99,24,166,39
