Ship,Berth,MooringTime,HandlingTime
26,0,47,28
53,0,99,21
65,0,121,10
79,0,137,13
89,0,157,13
10,1,17,19
20,1,36,7
31,1,65,12
46,1,92,22
74,1,130,17
8,2,14,52
42,2,84,28
59,2,116,11
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
5,4,6,8
22,4,43,5
28,4,51,18
36,4,73,14
52,4,98,3
76,4,133,2
92,4,158,3
9,5,16,26
66,5,122,35
6,6,8,17
21,6,39,9
27,6,49,9
29,6,61,40
60,6,116,35
39,7,78,5
50,7,94,16
84,7,141,15
93,7,158,33
32,8,67,11
49,8,94,50
3,9,3,18
19,9,32,8
44,9,89,14
56,9,103,22
85,9,143,14
90,9,157,5
98,9,165,6
11,10,17,36
99,10,166,39
4,11,5,9
18,11,31,19
35,11,68,45
67,11,123,21
14,12,24,25
30,12,64,11
51,12,98,10
73,12,130,25
41,13,83,8
57,13,108,3
12,14,20,38
47,14,94,17
69,14,125,5
78,14,135,6
91,14,157,21
0,15,1,9
13,15,22,9
37,15,76,22
61,15,116,20
86,15,146,14
43,16,88,18
62,16,117,51
81,17,138,100
1,18,2,3
33,18,67,21
48,18,94,13
58,18,111,18
80,18,137,9
87,18,149,36
17,19,29,12
34,19,68,22
55,19,100,19
68,19,124,2
71,19,126,12
82,19,138,4
95,19,163,38
23,20,44,38
88,20,151,20
15,21,25,33
40,21,81,16
77,21,135,26
25,22,45,33
70,22,126,38
24,23,44,10
45,23,92,6
54,23,99,6
63,23,117,38
96,23,164,29
16,24,27,42
38,24,78,21
83,24,139,25
