Ship,Berth,MooringTime,HandlingTime
1,0,2,3
20,0,36,7
28,0,51,18
41,0,83,4
44,0,89,14
56,0,103,22
90,0,157,5
96,0,164,29
5,1,6,8
13,1,22,9
18,1,31,19
31,1,65,12
43,1,88,18
78,1,135,6
98,1,165,6
8,2,14,52
67,2,123,21
87,2,149,36
2,3,5,60
64,3,117,50
72,3,167,66
97,3,233,58
11,4,17,36
36,4,73,14
45,4,92,6
74,4,130,17
93,4,158,33
51,5,98,10
66,5,122,35
29,6,61,40
60,6,116,35
6,7,8,17
24,7,44,10
47,7,94,17
61,7,116,20
86,7,146,14
49,8,94,50
19,9,32,8
22,9,43,5
32,9,67,11
38,9,78,21
54,9,99,6
65,9,121,10
92,9,158,3
95,9,163,38
42,10,84,28
85,10,143,14
99,10,166,39
16,11,27,42
34,11,69,22
82,11,138,4
26,12,47,28
50,12,94,16
79,12,137,13
88,12,151,20
57,13,108,3
3,14,3,18
17,14,29,12
35,14,68,45
63,14,117,38
9,15,16,26
27,15,49,9
39,15,78,5
73,15,130,25
37,16,76,22
62,16,117,51
7,17,12,183
10,18,17,19
23,18,44,38
55,18,100,19
68,18,124,2
71,18,126,12
89,18,157,13
4,19,5,9
12,19,20,38
33,19,67,21
46,19,92,22
69,19,125,5
91,19,157,21
25,20,45,33
84,20,141,15
15,21,25,33
77,21,135,26
53,22,99,21
70,22,126,38
0,23,1,9
21,23,39,9
30,23,64,11
48,23,94,13
59,23,116,11
76,23,133,2
80,23,137,9
94,23,161,12
14,24,24,25
40,24,81,16
52,24,98,3
58,24,111,18
83,24,139,25
