Ship,Berth,MooringTime,HandlingTime
21,0,39,9
28,0,51,18
46,0,92,22
67,0,123,21
92,0,158,3
94,0,161,12
20,1,36,7
31,1,65,12
40,1,81,16
53,1,99,21
76,1,133,2
90,1,157,5
11,2,17,36
34,2,68,22
69,2,125,5
78,2,135,6
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
3,4,3,18
32,4,67,11
51,4,98,10
93,4,158,33
13,5,22,9
55,5,100,19
70,5,126,38
29,6,61,40
73,6,130,25
96,6,164,29
6,7,8,17
27,7,49,9
39,7,78,5
44,7,89,14
56,7,103,22
88,7,151,20
19,8,32,8
49,8,94,50
22,9,43,5
35,9,68,45
63,9,117,38
18,10,31,19
43,10,88,18
85,10,143,14
89,10,157,13
16,11,27,42
83,11,139,25
9,12,16,26
26,12,47,28
50,12,94,16
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
8,14,14,52
41,14,83,4
58,14,111,18
82,14,138,4
30,15,64,11
37,15,76,22
65,15,121,10
84,15,141,15
95,15,163,38
24,16,44,10
47,16,94,17
60,16,116,35
7,17,12,183
0,18,1,9
12,18,20,38
48,18,94,13
80,18,137,9
87,18,149,36
4,19,5,9
23,19,44,38
42,19,84,28
59,19,116,11
71,19,127,12
79,19,139,13
17,20,29,12
62,20,117,51
15,21,25,33
38,21,78,21
77,21,135,26
25,22,45,33
66,22,122,35
1,23,2,3
5,23,6,8
10,23,17,19
36,23,73,14
45,23,92,6
54,23,99,6
68,23,124,2
74,23,130,17
98,23,165,6
14,24,24,25
33,24,67,21
99,24,166,39
