Ship,Berth,MooringTime,HandlingTime
26,0,47,28
42,0,84,28
95,0,163,38
16,1,27,42
51,1,98,10
65,1,121,10
93,1,158,33
23,2,44,38
41,2,83,4
52,2,98,3
55,2,101,19
67,2,123,21
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
44,4,89,14
63,4,117,38
9,5,16,26
66,5,122,35
24,6,44,10
60,6,116,35
88,6,151,20
27,7,49,9
39,7,78,5
50,7,94,16
73,7,130,25
90,7,157,5
98,7,165,6
49,8,94,50
5,9,6,8
13,9,22,9
20,9,36,7
22,9,43,5
36,9,73,14
45,9,92,6
54,9,99,6
59,9,116,11
76,9,133,2
82,9,138,4
85,9,143,14
14,10,24,25
43,10,88,18
79,10,137,13
12,11,20,38
47,11,94,17
99,11,166,39
6,12,8,17
30,12,64,11
37,12,76,22
56,12,103,22
84,12,141,15
92,12,158,3
57,13,108,3
8,14,14,52
87,14,149,36
11,15,17,36
61,15,116,20
86,15,146,14
62,16,117,51
7,17,12,183
0,18,1,9
10,18,17,19
33,18,67,21
48,18,94,13
69,18,125,5
78,18,135,6
94,18,161,12
1,19,2,3
4,19,5,9
17,19,29,12
28,19,51,18
34,19,69,22
46,19,92,22
68,19,124,2
71,19,126,12
80,19,138,9
89,19,157,13
29,20,61,40
77,20,135,26
96,20,164,29
15,21,25,33
35,21,68,45
25,22,45,33
70,22,126,38
3,23,3,18
19,23,32,8
32,23,67,11
40,23,81,16
53,23,99,21
74,23,130,17
18,24,31,19
38,24,78,21
58,24,111,18
83,24,139,25
