Ship,Berth,MooringTime,HandlingTime
1,0,2,3
19,0,32,8
22,0,43,5
32,0,67,11
44,0,89,14
56,0,103,22
74,0,130,17
92,0,158,3
95,0,163,38
20,1,36,7
24,1,44,10
36,1,73,14
51,1,98,10
90,1,157,5
96,1,164,29
4,2,5,9
16,2,27,42
35,2,69,45
59,2,116,11
80,2,137,9
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
17,4,29,12
26,4,47,28
43,4,88,18
65,4,121,10
86,5,146,14
15,6,25,33
62,6,117,51
14,7,24,25
27,7,49,9
39,7,78,5
54,7,99,6
73,7,130,25
49,8,94,50
5,9,6,8
11,9,17,36
46,9,92,22
63,9,117,38
98,9,165,6
23,10,44,38
42,10,84,28
91,10,157,21
18,11,31,19
40,11,81,16
79,11,137,13
6,12,8,17
31,12,65,12
50,12,94,16
61,12,116,20
84,12,141,15
52,13,98,5
57,13,108,3
3,14,3,18
12,14,21,38
41,14,83,4
48,14,94,13
69,14,125,5
78,14,135,6
85,14,143,14
94,14,161,12
9,15,16,26
37,15,76,22
88,15,151,20
29,16,61,40
66,16,122,35
7,17,12,183
8,18,14,52
33,18,67,21
47,18,94,17
67,18,123,21
89,18,157,13
0,19,1,9
10,19,17,19
28,19,51,18
38,19,78,21
55,19,100,19
68,19,124,2
71,19,126,12
82,19,138,4
87,19,149,36
60,20,116,35
25,21,45,33
77,21,135,26
70,22,126,38
13,23,22,9
21,23,39,9
30,23,64,11
45,23,92,6
53,23,99,21
76,23,133,2
93,23,158,33
34,24,68,22
58,24,111,18
83,24,139,25
99,24,166,39
