Ship,Berth,MooringTime,HandlingTime
14,0,24,25
32,0,67,11
48,0,94,13
69,0,125,5
92,0,158,3
96,0,164,29
22,1,43,5
31,1,65,12
38,1,78,21
55,1,100,19
79,1,137,13
3,2,3,18
17,2,29,12
28,2,51,18
42,2,84,28
68,2,124,2
71,2,126,12
82,2,138,4
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
5,4,6,8
20,4,36,7
30,4,64,11
45,4,92,6
51,4,98,10
83,4,139,25
73,5,130,25
29,6,61,40
66,6,122,35
21,7,39,9
27,7,49,9
54,7,99,6
59,7,116,11
84,7,141,15
60,8,116,35
13,9,22,9
19,9,32,8
26,9,47,28
44,9,89,14
56,9,103,22
76,9,133,2
90,9,157,5
98,9,165,6
0,10,1,9
18,10,31,19
41,10,83,4
52,10,98,3
80,10,137,9
89,10,157,13
35,11,68,45
6,12,8,17
24,12,44,10
39,12,78,5
61,12,116,20
88,12,151,20
57,13,108,3
1,14,2,3
10,14,17,19
23,14,44,38
40,14,82,16
58,14,111,18
78,14,135,6
85,14,143,14
94,14,161,12
9,15,16,26
37,15,76,22
86,15,146,14
15,16,25,33
49,16,94,50
7,17,12,183
4,18,5,9
8,18,14,52
33,18,67,21
46,18,92,22
67,18,123,21
91,18,157,21
12,19,20,38
34,19,68,22
47,19,94,17
63,19,117,38
95,19,163,38
50,20,94,16
77,20,135,26
25,21,45,33
62,21,117,51
70,22,126,38
11,23,17,36
36,23,73,14
53,23,99,21
65,23,121,10
74,23,131,17
93,23,158,33
16,24,27,42
43,24,88,18
99,24,166,39
