Ship,Berth,MooringTime,HandlingTime
13,0,22,9
18,0,31,19
32,0,67,11
44,0,89,14
56,0,103,22
96,0,164,29
20,1,36,7
22,1,43,5
31,1,65,12
76,1,133,2
78,1,135,6
95,1,163,38
0,2,1,9
10,2,17,19
28,2,51,18
38,2,78,21
55,2,100,19
67,2,123,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
19,4,32,8
23,4,44,38
93,4,158,33
62,5,117,51
29,6,61,40
66,6,122,35
26,7,47,28
39,7,78,5
42,7,84,28
65,7,121,10
88,7,151,20
53,8,99,21
70,8,126,38
5,9,6,8
12,9,20,38
30,9,64,11
40,9,81,16
54,9,99,6
63,9,117,38
43,10,88,18
87,10,149,36
17,11,29,12
52,11,98,3
79,11,137,13
94,11,161,12
6,12,8,17
21,12,39,9
27,12,49,9
50,12,94,16
84,12,141,15
92,12,158,3
57,13,108,3
3,14,3,18
34,14,68,22
47,14,94,17
69,14,125,5
83,14,139,25
24,15,44,10
35,15,68,45
73,15,130,25
9,16,16,26
60,16,116,35
7,17,12,183
4,18,5,9
11,18,17,36
41,18,83,4
46,18,92,22
59,18,116,11
80,18,137,9
91,18,157,21
8,19,14,52
33,19,67,21
48,19,94,13
68,19,124,2
71,19,126,12
89,19,157,13
25,20,45,33
51,20,98,10
61,20,116,20
15,21,25,33
37,21,76,22
77,21,135,26
49,22,94,50
86,22,146,14
16,23,27,42
36,23,73,14
45,23,92,6
74,23,130,17
90,23,157,5
98,23,165,6
1,24,2,3
14,24,24,25
58,24,111,18
82,24,138,4
85,24,143,14
99,24,166,39
