Ship,Berth,MooringTime,HandlingTime
5,0,6,8
18,0,31,19
32,0,67,11
45,0,92,6
53,0,99,21
69,0,125,5
76,0,133,2
78,0,135,6
90,0,157,5
13,1,22,9
24,1,44,10
36,1,73,14
46,1,92,22
65,1,121,10
98,1,165,6
4,2,5,9
8,2,14,52
42,2,84,28
59,2,116,11
80,2,137,9
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
34,4,68,22
51,4,98,10
62,4,117,51
9,5,16,26
25,5,45,33
29,6,61,40
66,6,122,35
6,7,8,17
21,7,39,9
73,7,130,25
96,7,164,29
70,8,126,38
17,9,29,12
26,9,47,28
38,9,78,21
54,9,99,6
92,9,158,3
95,9,163,38
11,10,17,36
35,10,68,45
16,11,27,42
48,11,94,13
27,12,49,9
31,12,65,12
56,12,103,22
74,12,130,17
88,12,151,20
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
79,14,137,13
87,14,150,36
20,15,36,7
39,15,78,5
43,15,88,18
61,15,116,20
85,15,143,14
49,16,94,50
86,16,146,14
7,17,12,183
1,18,2,3
10,18,17,19
23,18,44,38
41,18,83,4
47,18,94,17
58,18,111,18
82,18,138,4
89,18,157,13
0,19,1,9
12,19,20,38
33,19,67,21
55,19,100,19
67,19,123,21
91,19,157,21
37,20,76,22
77,20,135,26
15,21,25,33
50,21,94,16
84,21,141,15
60,22,116,35
19,23,32,8
30,23,64,11
44,23,89,14
63,23,117,38
93,23,158,33
52,24,98,3
68,24,124,2
71,24,126,12
83,24,139,25
99,24,166,39
