Ship,Berth,MooringTime,HandlingTime
13,0,22,9
26,0,47,28
54,0,99,6
59,0,116,11
74,0,130,17
93,0,158,33
18,1,31,19
31,1,65,12
42,1,84,28
63,1,117,38
98,1,165,6
1,2,2,3
10,2,17,19
40,2,81,16
67,2,123,21
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
3,4,3,18
16,4,27,42
46,4,92,22
83,4,139,25
60,5,116,35
29,6,61,40
62,6,117,51
6,7,8,17
21,7,39,9
27,7,49,9
32,7,67,11
39,7,78,5
44,7,89,14
73,7,130,25
49,8,94,50
4,9,5,9
19,9,32,8
22,9,43,5
36,9,73,14
56,9,103,22
90,9,157,5
96,9,164,29
43,10,88,18
99,10,166,39
11,11,17,36
35,11,68,45
14,12,24,25
50,12,94,16
88,12,151,20
57,13,108,3
12,14,20,38
33,14,67,21
47,14,94,17
68,14,124,2
85,14,143,14
94,14,161,12
23,15,44,38
51,15,98,10
86,15,146,14
37,16,76,22
61,16,116,20
84,16,141,15
7,17,12,183
0,18,1,9
17,18,29,12
34,18,68,22
48,18,94,13
58,18,111,18
80,18,137,9
87,18,149,36
8,19,14,52
38,19,78,21
55,19,100,19
69,19,125,5
78,19,135,6
89,19,157,13
9,20,16,26
25,20,45,33
66,20,122,35
15,21,25,33
77,21,135,26
70,22,126,38
5,23,6,8
20,23,36,7
24,23,44,10
30,23,64,11
41,23,83,4
45,23,92,6
53,23,99,21
65,23,121,10
76,23,133,2
79,23,137,13
92,23,158,3
28,24,51,18
52,24,98,3
71,24,126,12
82,24,138,4
95,24,163,38
