Ship,Berth,MooringTime,HandlingTime
17,0,29,12
34,0,68,22
44,0,90,14
65,0,121,10
93,0,158,33
14,1,24,25
32,1,67,11
45,1,92,6
51,1,98,10
67,1,123,21
1,2,2,3
10,2,17,19
23,2,44,38
47,2,94,17
59,2,116,11
79,2,137,13
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
62,4,117,51
77,5,135,26
29,6,61,40
60,6,116,35
6,7,8,17
21,7,39,9
39,7,78,5
50,7,94,16
61,7,116,20
88,7,151,20
70,8,126,38
5,9,6,8
13,9,22,9
20,9,36,7
22,9,43,5
35,9,68,45
68,9,124,2
76,9,133,2
85,9,143,14
92,9,158,3
98,9,165,6
11,10,17,36
99,10,166,39
12,11,20,38
43,11,88,18
78,11,135,6
27,12,49,9
30,12,64,11
40,12,81,16
56,12,103,22
86,12,146,14
94,12,161,12
52,13,98,5
57,13,108,3
3,14,3,18
28,14,51,18
42,14,84,28
63,14,117,38
89,14,157,13
9,15,16,26
31,15,65,12
37,15,77,22
84,15,141,15
49,16,94,50
7,17,12,183
0,18,1,9
8,18,14,52
38,18,78,21
46,18,99,22
69,18,125,5
82,18,138,4
91,18,157,21
16,19,27,42
41,19,83,4
55,19,100,19
71,19,126,12
80,19,138,9
87,19,149,36
53,20,99,21
66,20,122,35
25,21,45,33
73,21,130,25
15,22,25,33
4,23,5,9
19,23,32,8
24,23,44,10
36,23,73,14
54,23,99,6
58,23,111,18
74,23,130,17
90,23,157,5
96,23,164,29
18,24,31,19
33,24,67,21
48,24,94,13
83,24,139,25
