Ship,Berth,MooringTime,HandlingTime
23,0,44,38
45,0,92,6
53,0,99,21
65,0,121,10
14,1,24,25
35,1,68,45
93,1,158,33
18,2,31,19
33,2,67,21
48,2,94,13
59,2,116,11
87,2,149,36
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
24,4,44,10
31,4,65,12
62,4,117,51
37,5,76,22
55,5,100,19
77,5,135,26
15,6,25,33
44,6,89,14
66,6,122,35
6,7,8,17
26,7,47,28
56,7,103,22
96,7,164,29
42,8,84,28
70,8,126,38
21,9,39,9
30,9,64,11
47,9,94,17
76,9,133,2
79,9,137,13
92,9,158,3
11,10,17,36
83,10,139,25
99,10,166,39
43,11,88,18
67,11,123,21
95,11,163,38
12,12,20,38
36,12,73,14
50,12,94,16
85,12,143,14
57,13,108,3
4,14,5,9
8,14,14,52
40,14,81,16
69,14,125,5
80,14,137,9
89,14,157,13
20,15,36,7
28,15,51,18
39,15,78,5
61,15,116,20
86,15,146,14
49,16,94,50
88,16,151,20
7,17,12,183
0,18,1,9
16,18,27,42
41,18,83,4
58,18,111,18
78,18,135,6
91,18,157,21
1,19,2,3
10,19,17,19
34,19,68,22
52,19,98,3
68,19,124,2
71,19,126,12
82,19,138,4
94,19,161,12
29,20,61,40
73,20,130,25
90,20,157,5
9,21,16,26
25,21,45,33
51,21,98,10
84,21,141,15
27,22,49,9
60,22,116,35
98,22,165,6
5,23,6,8
13,23,22,9
19,23,32,8
22,23,43,5
32,23,67,11
38,23,78,21
54,23,99,6
74,23,130,17
3,24,3,18
17,24,29,12
46,24,92,22
63,24,117,38
