Ship,Berth,MooringTime,HandlingTime
19,0,32,8
22,0,43,5
32,0,67,11
45,0,92,6
53,0,99,21
74,0,130,17
96,0,164,29
20,1,36,7
31,1,65,12
43,1,88,18
63,1,117,38
0,2,1,9
8,2,14,52
35,2,68,45
69,2,125,5
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
36,4,73,14
44,4,89,14
65,4,121,10
87,4,149,36
60,5,116,35
6,6,8,17
50,6,94,16
61,6,116,20
86,6,146,14
56,7,103,22
84,7,141,15
93,7,158,33
70,8,126,38
77,8,164,26
5,9,6,8
13,9,22,9
18,9,31,19
30,9,64,11
40,9,81,16
54,9,99,6
59,9,116,11
76,9,133,2
85,9,143,14
92,9,158,3
98,9,165,6
16,10,27,42
46,10,92,22
82,10,138,4
23,11,44,38
41,11,83,4
67,11,123,21
27,12,49,9
39,12,78,5
51,12,98,10
73,12,130,25
99,12,166,39
52,13,98,5
57,13,108,3
12,14,20,38
33,14,67,21
68,14,124,2
83,14,139,25
95,14,164,38
9,15,16,26
24,15,44,10
88,15,151,20
15,16,25,33
49,16,94,50
7,17,12,183
11,18,17,36
28,18,53,18
38,18,78,21
55,18,100,19
80,18,137,9
89,18,157,13
1,19,2,3
4,19,5,9
10,19,17,19
34,19,68,22
48,19,94,13
71,19,126,12
91,19,157,21
29,20,61,40
25,21,45,33
62,21,117,51
37,22,76,22
66,22,122,35
3,23,3,18
17,23,29,12
26,23,47,28
47,23,94,17
79,23,137,13
90,23,157,5
14,24,24,25
42,24,84,28
58,24,112,18
78,24,135,6
94,24,161,12
