Ship,Berth,MooringTime,HandlingTime
17,0,29,12
24,0,44,10
30,0,64,11
45,0,92,6
55,0,100,19
65,0,121,10
76,0,133,2
85,0,143,14
92,0,158,3
98,0,165,6
28,1,51,18
40,1,81,16
56,1,103,22
96,1,164,29
3,2,3,18
12,2,21,38
47,2,94,17
58,2,111,18
78,2,135,6
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
16,4,27,42
44,4,89,14
62,4,117,51
51,5,98,10
77,5,135,26
9,6,16,26
29,6,61,40
88,6,151,20
6,7,8,17
19,7,32,8
22,7,43,5
36,7,73,14
50,7,94,16
86,7,146,14
49,8,94,50
20,9,36,7
26,9,47,28
48,9,94,13
68,9,124,2
71,9,126,12
93,9,158,33
8,10,14,52
83,10,139,25
18,11,31,19
38,11,78,21
69,11,125,5
82,11,138,4
27,12,49,9
31,12,65,12
39,12,78,5
43,12,88,18
61,12,116,20
84,12,141,15
57,13,108,3
14,14,24,25
34,14,68,22
46,14,92,22
79,14,137,13
95,14,163,38
37,15,76,22
53,15,99,21
87,15,149,36
15,16,25,33
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
41,18,83,4
52,18,98,3
63,18,117,38
89,18,157,13
0,19,1,9
10,19,17,19
23,19,44,38
42,19,84,28
67,19,123,21
94,19,161,12
32,20,67,11
66,20,122,35
25,21,45,33
73,21,130,25
70,22,126,38
5,23,6,8
13,23,22,9
21,23,39,9
33,23,67,21
54,23,99,6
59,23,116,11
74,23,130,17
90,23,157,5
35,24,68,45
80,24,137,9
99,24,166,39
