Ship,Berth,MooringTime,HandlingTime
12,0,20,38
48,0,94,13
58,0,111,18
85,0,143,14
31,1,65,12
47,1,94,17
63,1,117,38
96,1,164,29
16,2,27,42
41,2,83,4
46,2,92,22
59,2,116,11
78,2,135,6
95,2,163,38
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
14,4,24,25
30,4,64,11
45,4,92,6
54,4,99,6
65,4,121,10
90,4,157,5
62,5,117,51
6,6,8,17
20,6,36,7
60,6,116,35
17,7,29,12
22,7,43,5
27,7,49,9
32,7,67,11
39,7,78,5
61,7,116,20
79,7,137,13
29,8,61,40
70,8,126,38
3,9,3,18
24,9,44,10
33,9,67,21
44,9,89,14
56,9,103,22
76,9,133,2
92,9,158,3
98,9,165,6
23,10,44,38
43,10,88,18
67,10,123,21
91,10,157,21
34,11,68,22
99,11,166,39
5,12,6,8
13,12,22,9
18,12,31,19
50,12,94,16
88,12,151,20
52,13,98,5
57,13,108,3
8,14,14,52
42,14,84,28
68,14,124,2
83,14,139,25
19,15,32,8
26,15,47,28
37,15,76,22
51,15,98,10
73,15,130,25
49,16,94,50
84,16,144,15
7,17,12,183
11,18,17,36
40,18,81,16
55,18,100,19
71,18,126,12
82,18,138,4
89,18,157,13
1,19,2,3
4,19,5,9
10,19,17,19
28,19,51,18
38,19,78,21
69,19,125,5
80,19,137,9
94,19,161,12
15,20,25,33
77,20,135,26
0,21,1,9
9,21,16,26
25,21,45,33
86,21,146,14
21,22,39,9
66,22,122,35
36,23,73,14
53,23,99,21
74,23,130,17
93,23,158,33
35,24,68,45
87,24,149,36
