Ship,Berth,MooringTime,HandlingTime
13,0,22,9
18,0,31,19
30,0,64,11
45,0,92,6
54,0,99,6
65,0,121,10
76,0,133,2
82,0,138,4
90,0,157,5
96,0,164,29
17,1,29,12
22,1,43,5
31,1,65,12
38,1,78,21
53,1,99,21
74,1,130,17
3,2,3,18
23,2,44,38
46,2,92,22
63,2,117,38
91,2,157,21
2,3,3,60
57,3,108,3
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
26,4,47,28
51,4,98,10
62,4,117,51
15,5,25,33
29,6,61,40
60,6,116,35
6,7,8,17
21,7,39,9
27,7,49,9
61,7,116,20
84,7,141,15
92,7,158,3
37,8,76,22
77,8,135,26
5,9,6,8
11,9,17,36
32,9,67,11
44,9,89,14
56,9,103,22
83,9,139,25
98,9,165,6
34,10,68,22
48,10,94,13
69,10,125,5
85,10,143,14
10,11,17,19
40,11,81,16
9,12,16,26
35,12,68,45
88,12,151,20
1,13,2,6
12,14,20,38
47,14,94,17
71,14,126,12
95,14,163,38
39,15,78,5
50,15,94,16
86,15,146,14
99,15,166,39
49,16,94,50
7,17,12,183
0,18,1,9
8,18,14,52
33,18,67,21
52,18,98,3
58,18,111,18
80,18,137,9
89,18,157,13
4,19,5,9
16,19,27,42
42,19,84,28
59,19,116,11
78,19,135,6
87,19,149,36
66,20,122,35
25,21,45,33
73,21,130,25
70,22,126,38
19,23,32,8
24,23,44,10
36,23,73,14
55,23,100,19
68,23,124,2
79,23,137,13
93,23,158,33
14,24,24,25
28,24,51,18
41,24,83,4
43,24,88,18
67,24,123,21
94,24,161,12
