Ship,Berth,MooringTime,HandlingTime
12,0,23,9
26,0,34,10
70,0,148,45
8,1,18,12
79,1,167,42
13,2,24,25
46,2,84,58
15,3,24,31
44,3,79,11
63,3,129,15
71,3,150,30
20,4,27,37
42,4,74,26
3,5,9,23
40,5,73,15
49,5,88,10
55,5,107,15
74,5,158,11
7,6,17,26
36,6,63,4
43,6,78,10
67,6,142,14
75,6,159,31
14,7,24,19
69,7,147,35
2,8,7,9
17,8,26,7
41,8,73,9
53,8,104,14
72,8,151,7
77,8,164,25
23,9,30,18
31,9,50,17
37,9,71,18
68,9,143,18
21,10,28,32
47,10,85,28
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
27,12,36,5
32,12,52,5
19,13,27,28
33,13,55,28
60,13,120,9
73,13,154,11
11,14,23,32
48,14,86,8
54,14,105,5
65,14,130,39
22,15,28,51
56,15,115,29
9,16,19,9
24,16,30,21
38,16,72,17
51,16,96,13
61,16,126,11
0,17,3,19
30,17,48,23
66,17,136,38
1,18,5,5
4,18,11,5
16,18,25,8
28,18,40,9
35,18,61,4
39,18,72,5
45,18,82,7
50,18,96,17
59,18,118,1
62,18,127,9
76,18,160,7
78,18,167,22
5,19,13,8
18,19,26,8
29,19,42,6
34,19,60,8
52,19,100,3
64,19,129,4
