Ship,Berth,MooringTime,HandlingTime
3,0,9,23
28,0,40,9
31,0,50,17
40,0,73,15
21,1,28,32
79,1,167,42
19,2,27,28
44,2,79,11
68,2,143,18
78,2,167,22
15,3,24,31
67,3,142,14
75,3,159,31
20,4,27,37
69,4,147,35
12,5,23,9
38,5,72,17
54,5,105,5
62,5,127,9
72,5,151,7
77,5,164,25
0,6,3,19
11,6,23,32
56,6,115,29
46,7,84,58
2,8,7,9
9,8,19,9
24,8,30,21
37,8,71,18
55,8,107,15
76,8,160,7
16,9,25,8
49,9,88,10
65,9,130,39
22,10,28,51
47,10,85,28
25,11,31,40
57,11,116,90
5,12,13,8
27,12,36,5
64,12,129,4
8,13,18,12
23,13,30,18
42,13,74,26
60,13,120,9
73,13,154,11
14,14,24,19
30,14,48,23
43,14,78,10
51,14,96,13
61,14,126,11
13,15,24,25
41,15,73,9
70,15,148,45
33,16,55,28
53,16,104,14
71,16,150,30
7,17,17,26
36,17,63,4
48,17,86,8
66,17,136,38
1,18,5,5
4,18,11,5
17,18,26,7
26,18,34,10
35,18,61,4
39,18,72,5
45,18,82,7
50,18,96,17
59,18,118,1
63,18,129,15
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
