Ship,Berth,MooringTime,HandlingTime
23,0,30,18
70,0,148,45
12,1,23,9
79,1,167,42
21,2,28,32
40,2,73,15
66,2,136,38
0,3,3,19
30,3,48,23
44,3,79,11
63,3,129,15
71,3,150,30
13,4,24,25
47,4,85,28
73,4,154,11
15,5,24,31
42,5,74,26
60,5,120,9
72,5,151,7
7,6,17,26
43,6,78,10
50,6,96,17
65,6,130,39
69,7,147,35
1,8,5,5
14,8,24,19
33,8,55,28
49,8,88,10
55,8,107,15
8,9,18,12
24,9,30,21
77,9,164,25
20,10,27,37
38,10,72,17
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
29,12,42,6
52,12,100,3
2,13,7,9
19,13,27,28
35,13,61,4
39,13,72,5
45,13,82,7
51,13,96,13
61,13,126,11
9,14,19,9
22,14,28,51
67,14,142,14
74,14,158,11
17,15,26,7
26,15,34,10
46,15,84,58
3,16,9,23
36,16,63,4
37,16,71,18
54,16,105,5
78,16,167,22
11,17,23,32
56,17,115,29
75,17,159,31
4,18,11,5
16,18,25,8
28,18,40,9
31,18,50,17
41,18,73,9
48,18,86,8
53,18,104,14
59,18,118,1
62,18,127,9
68,18,143,18
76,18,161,7
5,19,13,8
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
64,19,129,4
