Ship,Berth,MooringTime,HandlingTime
9,0,19,9
23,0,30,18
38,0,72,17
65,0,130,39
79,1,167,42
22,2,28,51
46,2,84,58
7,3,17,26
28,3,43,9
43,3,78,10
50,3,96,17
63,3,129,15
75,3,159,31
21,4,28,32
47,4,85,28
2,5,7,9
8,5,18,12
24,5,30,21
31,5,51,17
40,5,73,15
76,5,160,7
11,6,23,32
44,6,79,11
56,6,115,29
71,6,150,30
20,7,27,37
4,8,11,5
12,8,23,9
26,8,34,10
39,8,72,5
45,8,82,7
55,8,107,15
73,8,154,11
13,9,24,25
37,9,71,18
17,10,26,7
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
16,13,25,8
36,13,63,4
42,13,74,26
54,13,105,5
60,13,120,9
72,13,151,7
1,14,5,5
19,14,27,28
35,14,61,4
53,14,104,14
59,14,118,1
62,14,127,9
67,14,142,14
74,14,158,11
14,15,24,19
70,15,148,45
15,16,24,31
41,16,73,9
49,16,88,10
77,16,164,25
0,17,3,19
30,17,48,23
48,17,86,8
66,17,136,38
3,18,9,23
33,18,55,28
51,18,96,13
61,18,126,11
68,18,143,18
78,18,167,22
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
