Ship,Berth,MooringTime,HandlingTime
23,0,30,18
51,0,96,13
70,0,148,45
12,1,23,9
79,1,167,42
21,2,28,32
40,2,73,15
66,2,136,38
0,3,3,19
30,3,48,23
45,3,82,7
71,3,150,30
13,4,24,25
47,4,85,28
73,4,154,11
15,5,24,31
42,5,74,26
55,5,107,15
72,5,151,7
7,6,17,26
36,6,63,4
43,6,78,10
65,6,130,39
69,7,147,35
1,8,5,5
14,8,24,19
33,8,55,28
49,8,88,10
68,8,143,18
8,9,18,12
24,9,30,21
35,9,61,4
60,9,120,9
77,9,164,25
20,10,27,37
38,10,72,17
25,11,31,40
57,11,116,90
5,12,13,8
34,12,60,8
2,13,7,9
19,13,27,28
39,13,72,5
50,13,96,17
61,13,126,11
74,13,158,11
9,14,19,9
22,14,28,51
56,14,115,29
17,15,26,7
26,15,34,10
46,15,84,58
3,16,9,23
37,16,71,18
53,16,104,14
63,16,129,15
11,17,23,32
44,17,79,11
75,17,159,31
4,18,11,5
16,18,25,8
28,18,40,9
31,18,50,17
41,18,73,9
48,18,86,8
54,18,105,5
59,18,118,1
62,18,127,9
67,18,142,14
76,18,160,7
78,18,167,22
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
64,19,129,4
