Ship,Berth,MooringTime,HandlingTime
14,0,24,19
60,0,120,9
70,0,148,45
22,1,28,51
3,2,9,23
33,2,55,28
71,2,150,30
7,3,17,26
30,3,48,23
45,3,82,7
65,3,130,39
20,4,27,37
2,5,7,9
19,5,27,28
72,5,151,7
77,5,164,25
0,6,3,19
15,6,24,31
44,6,79,11
67,6,142,14
75,6,159,31
47,7,85,28
79,7,167,42
17,8,26,7
26,8,34,10
38,8,72,17
53,8,104,14
63,8,129,15
12,9,23,9
42,9,74,26
55,9,107,15
21,10,28,32
69,10,147,35
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
34,12,60,8
8,13,18,12
23,13,30,18
40,13,73,15
49,13,88,10
54,13,105,5
73,13,154,11
1,14,5,5
16,14,25,8
35,14,61,4
41,14,73,9
48,14,86,8
50,14,96,17
59,14,118,1
61,14,126,11
74,14,158,11
13,15,24,25
46,15,84,58
76,15,160,7
24,16,30,21
37,16,71,18
68,16,143,18
78,16,167,22
11,17,23,32
36,17,63,4
43,17,78,10
56,17,115,29
4,18,11,5
9,18,19,9
28,18,40,9
31,18,50,17
39,18,72,5
51,18,96,13
62,18,127,9
66,18,136,38
5,19,13,8
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
64,19,129,4
