Ship,Berth,MooringTime,HandlingTime
8,0,18,12
24,0,30,21
39,0,72,5
59,0,118,1
77,0,164,25
20,1,27,37
70,1,148,45
21,2,28,32
35,2,61,4
44,2,79,11
61,2,126,11
74,2,158,11
15,3,24,31
48,3,86,8
65,3,130,39
22,4,28,51
47,4,85,28
2,5,7,9
16,5,25,8
26,5,34,10
33,5,55,28
68,5,143,18
11,6,23,32
45,6,82,7
50,6,96,17
67,6,142,14
76,6,160,7
7,7,17,26
79,7,167,42
13,8,24,25
38,8,72,17
71,8,150,30
12,9,23,9
42,9,74,26
60,9,120,9
73,9,154,11
78,9,167,22
3,10,9,23
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
34,12,60,8
23,13,30,18
40,13,73,15
49,13,88,10
55,13,107,15
72,13,151,7
1,14,5,5
14,14,24,19
31,14,50,17
43,14,78,10
53,14,104,14
63,14,129,15
19,15,27,28
46,15,84,58
4,16,11,5
17,16,26,7
28,16,40,9
37,16,71,18
51,16,96,13
62,16,127,9
9,17,19,9
30,17,48,23
66,17,136,38
0,18,3,19
36,18,63,4
41,18,73,9
54,18,105,5
56,18,115,29
75,18,159,31
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
64,19,129,4
