Ship,Berth,MooringTime,HandlingTime
23,0,30,18
55,0,107,15
70,0,148,45
47,1,85,28
79,1,167,42
3,2,9,23
21,2,32,32
68,2,143,18
0,3,3,19
15,3,24,31
36,3,63,4
45,3,82,7
78,3,167,22
20,4,27,37
12,5,23,9
38,5,72,17
51,5,96,13
66,5,136,38
24,6,30,21
43,6,78,10
63,6,129,15
71,6,150,30
22,7,28,51
14,8,24,19
42,8,74,26
72,8,151,7
75,8,159,31
8,9,18,12
26,9,34,10
39,9,72,5
44,9,79,11
62,9,127,9
77,9,164,25
19,10,27,28
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
34,12,60,8
11,13,23,32
37,13,71,18
60,13,120,9
73,13,154,11
33,14,55,28
53,14,104,14
65,14,130,39
17,15,26,7
28,15,40,9
46,15,84,58
2,16,7,9
13,16,24,25
35,16,61,4
40,16,73,15
49,16,88,10
76,16,160,7
7,17,17,26
30,17,48,23
50,17,96,17
56,17,115,29
1,18,5,5
4,18,11,5
9,18,19,9
16,18,28,8
31,18,50,17
41,18,73,9
48,18,86,8
54,18,105,5
59,18,118,1
61,18,126,11
67,18,142,14
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
64,19,129,4
