Ship,Berth,MooringTime,HandlingTime
19,0,27,28
40,0,73,15
50,0,96,17
73,0,154,11
13,1,24,25
79,1,167,42
14,2,24,19
46,2,84,58
7,3,17,26
45,3,82,7
66,3,136,38
20,4,27,37
47,4,85,28
9,5,19,9
38,5,72,17
63,5,129,15
71,5,150,30
30,6,48,23
43,6,78,10
65,6,130,39
22,7,28,51
67,7,142,14
74,7,158,11
17,8,26,7
31,8,50,17
37,8,71,18
60,8,120,9
72,8,151,7
77,8,164,25
23,9,30,18
42,9,74,26
55,9,107,15
4,10,11,5
16,10,25,8
28,10,40,9
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
18,12,26,8
64,12,129,4
2,13,7,9
8,13,18,12
24,13,30,21
41,13,73,9
49,13,88,10
61,13,126,11
1,14,5,5
15,14,24,31
36,14,63,4
48,14,86,8
53,14,104,14
62,14,127,9
21,15,28,32
56,15,115,29
70,15,148,45
12,16,23,9
33,16,55,28
51,16,96,13
75,16,159,31
0,17,3,19
11,17,23,32
68,17,143,18
3,18,9,23
26,18,34,10
35,18,61,4
39,18,72,5
44,18,79,11
54,18,105,5
59,18,118,1
76,18,160,7
78,18,167,22
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
