Ship,Berth,MooringTime,HandlingTime
13,0,24,25
38,0,72,17
63,0,129,15
79,1,167,42
22,2,28,51
46,2,84,58
7,3,17,26
36,3,63,4
45,3,82,7
65,3,130,39
20,4,27,37
47,4,85,28
8,5,18,12
14,5,30,19
37,5,71,18
55,5,107,15
11,6,23,32
44,6,79,11
56,6,115,29
68,6,144,18
78,6,167,22
19,8,27,28
49,8,88,10
54,8,105,5
77,8,164,25
2,9,7,9
12,9,23,9
28,9,40,9
40,9,73,15
73,9,154,11
17,10,26,7
39,10,72,5
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
32,12,52,5
16,13,25,8
31,13,50,17
53,13,104,14
60,13,120,9
72,13,151,7
9,14,19,9
26,14,34,10
41,14,73,9
48,14,86,8
50,14,96,17
62,14,127,9
74,14,158,11
21,15,28,32
35,15,61,4
70,15,148,45
3,16,9,23
23,16,32,18
42,16,74,26
71,16,150,30
0,17,3,19
24,17,30,21
30,17,51,23
43,17,78,10
66,17,136,38
1,18,5,5
4,18,11,5
15,18,24,31
33,18,55,28
51,18,96,13
59,18,118,1
61,18,126,11
67,18,142,14
76,18,160,7
75,18,167,31
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
34,19,60,8
52,19,100,3
64,19,129,4
