Ship,Berth,MooringTime,HandlingTime
7,0,17,26
33,0,55,28
53,0,104,14
60,0,120,9
46,1,84,58
14,2,24,19
41,2,73,9
65,2,130,39
9,3,19,9
30,3,48,23
44,3,79,11
56,3,115,29
20,4,27,37
47,4,85,28
2,5,7,9
8,5,18,12
23,5,30,18
42,5,74,26
55,5,107,15
24,6,30,21
45,6,82,7
50,6,96,17
63,6,129,15
76,6,160,7
78,6,167,22
17,7,26,7
79,7,167,42
1,8,5,5
19,8,27,28
38,8,72,17
75,8,159,31
3,9,9,23
26,9,34,10
37,9,71,18
73,9,154,11
21,10,28,32
69,10,147,35
25,11,31,40
58,11,118,73
5,12,13,8
10,12,21,5
29,12,42,6
12,13,23,9
31,13,50,17
51,13,96,13
72,13,151,7
77,13,164,25
4,14,11,5
22,14,28,51
62,14,127,9
68,14,143,18
13,15,24,25
70,15,148,45
15,16,24,31
40,16,73,15
49,16,88,10
66,16,136,38
11,17,23,32
36,17,63,4
48,17,86,8
71,17,150,30
0,18,3,19
16,18,25,8
28,18,40,9
35,18,61,4
39,18,72,5
43,18,78,10
54,18,105,5
59,18,118,1
61,18,126,11
67,18,142,14
74,18,158,11
6,19,16,3
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
