Ship,Berth,MooringTime,HandlingTime
4,0,11,5
12,0,23,9
41,0,73,9
55,0,107,15
71,0,150,30
14,1,24,19
79,1,167,42
17,2,26,7
26,2,34,10
46,2,84,58
0,3,3,19
30,3,48,23
44,3,79,11
65,3,130,39
7,4,17,26
69,4,147,35
13,5,24,25
35,5,61,4
49,5,88,10
60,5,120,9
77,5,164,25
9,6,19,9
24,6,30,21
36,6,63,4
45,6,82,7
63,6,129,15
75,6,159,31
22,7,28,51
11,8,23,32
37,8,71,18
72,8,151,7
74,8,158,11
8,9,18,12
23,9,30,18
56,9,115,29
20,10,27,37
47,10,85,28
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
18,12,26,8
52,12,100,3
2,13,7,9
19,13,27,28
38,13,72,17
62,13,127,9
73,13,154,11
3,14,9,23
31,14,50,17
40,14,73,15
53,14,104,14
68,14,143,18
21,15,28,32
39,15,72,5
70,15,148,45
42,16,74,26
54,16,105,5
66,16,136,38
15,17,24,31
43,17,78,10
50,17,96,17
67,17,142,14
1,18,5,5
16,18,25,8
28,18,40,9
33,18,55,28
48,18,86,8
51,18,96,13
59,18,118,1
61,18,126,11
76,18,160,7
78,18,167,22
5,19,13,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
64,19,129,4
