Ship,Berth,MooringTime,HandlingTime
22,0,28,51
72,0,151,7
74,0,158,11
8,1,18,12
79,1,167,42
21,2,28,32
46,2,84,58
11,3,23,32
45,3,82,7
65,3,130,39
17,4,26,7
31,4,50,17
47,4,85,28
16,5,25,8
26,5,34,10
38,5,72,17
71,5,150,30
7,6,17,26
48,6,86,8
50,6,96,17
66,6,136,38
23,7,30,18
69,7,147,35
12,8,23,9
37,8,71,18
54,8,105,5
60,8,120,9
77,8,164,25
14,9,24,19
30,9,48,23
55,9,107,15
73,9,154,11
20,10,27,37
42,10,74,26
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
29,12,42,6
2,13,7,9
9,13,19,9
28,13,40,9
40,13,73,15
49,13,88,10
56,13,115,29
19,14,27,28
41,14,73,9
53,14,104,14
61,14,126,11
68,14,143,18
0,15,3,19
24,15,30,21
70,15,148,45
3,16,9,23
33,16,55,28
67,16,142,14
76,16,160,7
15,17,24,31
36,17,63,4
44,17,79,11
63,17,129,15
78,17,167,22
1,18,5,5
4,18,11,5
13,18,24,25
35,18,61,4
39,18,72,5
43,18,78,10
51,18,96,13
59,18,118,1
62,18,127,9
75,18,159,31
5,19,13,8
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
