Ship,Berth,MooringTime,HandlingTime
4,0,11,5
23,0,30,18
55,0,107,15
70,0,148,45
22,1,28,51
13,2,24,25
41,2,73,9
45,2,82,7
51,2,96,13
62,2,127,9
74,2,158,11
15,3,24,31
44,3,79,11
50,3,96,17
68,3,143,18
20,4,27,37
47,4,85,28
2,5,7,9
19,5,27,28
72,5,151,7
77,5,164,25
7,6,17,26
30,6,48,23
43,6,78,10
67,6,142,14
76,6,160,7
79,7,167,42
1,8,5,5
12,8,23,9
26,8,34,10
35,8,61,4
38,8,72,17
59,8,118,1
63,8,129,15
73,8,154,11
8,9,18,12
24,9,30,21
42,9,74,26
21,10,28,32
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
18,12,26,8
52,12,100,3
14,13,24,19
37,13,71,18
60,13,120,9
75,13,159,31
11,14,23,32
33,14,55,28
65,14,130,39
3,15,9,23
46,15,84,58
17,16,26,7
36,16,63,4
39,16,72,5
49,16,88,10
53,16,104,14
71,16,150,30
9,17,19,9
28,17,40,9
48,17,86,8
56,17,115,29
78,17,167,22
0,18,3,19
16,18,25,8
31,18,50,17
40,18,73,15
54,18,105,5
61,18,126,11
66,18,137,38
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
64,19,129,4
