Ship,Berth,MooringTime,HandlingTime
2,0,7,9
16,0,25,8
49,0,88,10
70,0,148,45
79,1,167,42
21,2,28,32
46,2,84,58
0,3,3,19
11,3,23,32
45,3,82,7
65,3,130,39
19,4,27,28
69,4,147,35
17,5,26,7
37,5,71,18
53,5,104,14
77,5,164,25
7,6,17,26
43,6,78,10
66,6,136,38
47,7,85,28
14,8,24,19
33,8,55,28
55,8,107,15
63,8,129,15
73,8,154,11
12,9,23,9
28,9,40,9
38,9,72,17
20,10,27,37
25,11,31,40
57,11,116,90
5,12,13,8
32,12,52,5
34,12,60,8
8,13,18,12
23,13,30,18
30,13,48,23
42,13,74,26
60,13,120,9
72,13,151,7
4,14,11,5
13,14,24,25
35,14,61,4
39,14,72,5
44,14,79,11
51,14,96,13
62,14,127,9
74,14,158,11
22,15,28,51
54,15,105,5
59,15,118,1
61,15,126,11
68,15,143,18
9,16,19,9
24,16,30,21
40,16,73,15
71,16,150,30
15,17,24,31
36,17,63,4
48,17,86,8
50,17,96,17
67,17,142,14
75,17,159,31
1,18,5,5
3,18,10,23
26,18,34,10
31,18,50,17
41,18,73,9
56,18,115,29
76,18,160,7
78,18,167,22
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
52,19,100,3
64,19,129,4
