Ship,Berth,MooringTime,HandlingTime
3,0,9,23
41,0,73,9
77,0,164,25
12,1,23,9
79,1,167,42
19,2,27,28
36,2,63,4
39,2,72,5
43,2,78,10
70,2,148,45
28,3,40,9
30,3,49,23
48,3,86,8
63,3,129,15
20,4,27,37
69,4,147,35
1,5,5,5
4,5,11,5
14,5,24,19
42,5,74,26
60,5,120,9
72,5,151,7
11,6,23,32
45,6,82,7
50,6,96,17
75,6,159,31
7,8,17,26
38,8,72,17
55,8,107,15
74,8,158,11
13,9,24,25
68,9,143,18
17,10,26,7
47,10,85,28
25,11,31,40
57,11,116,90
5,12,13,8
29,12,42,6
8,13,18,12
23,13,30,18
35,13,61,4
37,13,71,18
62,13,127,9
73,13,154,11
22,14,28,51
44,14,79,11
53,14,104,14
66,14,136,38
21,15,28,32
46,15,84,58
2,16,7,9
16,16,25,8
26,16,34,10
33,16,55,28
49,16,88,10
65,16,130,39
15,17,24,31
56,17,115,29
71,17,150,30
0,18,3,19
9,18,22,9
24,18,31,21
31,18,52,17
40,18,73,15
51,18,96,13
54,18,109,5
59,18,118,1
61,18,126,11
67,18,142,14
76,18,160,7
78,18,167,22
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
