Ship,Berth,MooringTime,HandlingTime
8,0,18,12
24,0,30,21
39,0,72,5
59,0,118,1
77,0,164,25
3,1,9,23
79,1,167,42
1,2,5,5
14,2,24,19
31,2,50,17
44,2,79,11
63,2,129,15
11,3,23,32
48,3,86,8
71,3,150,30
46,4,84,58
2,5,7,9
16,5,25,8
26,5,34,10
42,5,74,26
68,5,143,18
7,6,17,26
45,6,82,7
50,6,96,17
67,6,142,14
76,6,160,7
20,7,27,37
47,7,85,28
13,8,24,25
38,8,72,17
65,8,130,39
12,9,23,9
33,9,55,28
60,9,120,9
73,9,154,11
78,9,167,22
22,10,28,51
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
34,12,60,8
52,12,100,3
9,13,19,9
23,13,30,18
40,13,73,15
49,13,88,10
55,13,107,15
72,13,151,7
19,14,27,28
35,14,61,4
43,14,78,10
53,14,104,14
61,14,126,11
74,14,158,11
21,15,28,32
70,15,148,45
4,16,11,5
17,16,26,7
28,16,40,9
37,16,71,18
51,16,96,13
62,16,127,9
0,17,3,19
30,17,48,23
66,17,136,38
15,18,24,31
36,18,63,4
41,18,73,9
54,18,105,5
56,18,115,29
75,18,159,31
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
64,19,129,4
