Ship,Berth,MooringTime,HandlingTime
3,0,9,23
60,0,120,9
70,0,148,45
21,1,28,32
79,1,167,42
19,2,27,28
46,2,84,58
9,3,19,9
24,3,30,21
36,3,63,4
45,3,82,7
66,3,136,38
47,4,85,28
65,4,130,39
8,5,18,12
23,5,30,18
30,5,48,23
42,5,74,26
15,6,24,31
48,6,86,8
50,6,96,17
63,6,129,15
76,6,160,7
22,7,28,51
2,8,7,9
17,8,26,7
38,8,72,17
51,8,96,13
59,8,118,1
61,8,126,11
72,8,151,7
7,9,17,26
41,9,73,9
73,9,154,11
78,9,167,22
20,10,27,37
69,10,147,35
25,11,31,40
58,11,118,73
5,12,13,8
18,12,26,8
14,13,24,19
37,13,71,18
55,13,107,15
77,13,164,25
13,14,24,25
31,14,50,17
44,14,79,11
53,14,104,14
62,14,127,9
0,15,3,19
33,15,55,28
54,15,105,5
68,15,143,18
12,16,23,9
28,16,40,9
40,16,73,15
49,16,88,10
71,16,150,30
11,17,23,32
67,17,142,14
75,17,159,31
1,18,5,5
4,18,11,5
16,18,25,8
26,18,34,10
35,18,61,4
39,18,72,5
43,18,78,10
56,18,115,29
74,18,158,11
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
