Ship,Berth,MooringTime,HandlingTime
55,0,107,15
70,0,148,45
3,1,9,23
79,1,167,42
19,2,27,28
46,2,84,58
9,3,19,9
24,3,30,21
36,3,63,4
48,3,86,8
66,3,136,38
20,4,27,37
47,4,85,28
8,5,18,12
23,5,30,18
40,5,73,15
77,5,164,25
28,6,40,9
30,6,49,23
45,6,82,7
50,6,96,17
63,6,129,15
76,6,160,7
22,7,28,51
72,7,151,7
17,8,26,7
26,8,34,10
31,8,50,17
41,8,73,9
51,8,96,13
60,8,120,9
73,8,154,11
7,9,17,26
38,9,72,17
78,9,167,22
21,10,28,32
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
27,12,36,5
64,12,129,4
14,13,24,19
37,13,71,18
49,13,89,10
71,13,150,30
16,14,25,8
53,14,104,14
59,14,118,1
62,14,127,9
67,14,142,14
75,14,159,31
0,15,3,19
11,15,23,32
33,15,55,28
2,16,7,9
12,16,23,9
42,16,74,26
61,16,126,11
68,16,143,18
15,17,24,31
43,17,78,10
65,17,130,39
1,18,5,5
4,18,11,5
13,18,24,25
35,18,61,4
39,18,72,5
44,18,79,11
54,18,105,5
56,18,115,29
74,18,158,11
6,19,16,3
10,19,20,5
18,19,26,8
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
