Ship,Berth,MooringTime,HandlingTime
28,0,40,9
42,0,74,26
70,0,148,45
3,1,9,23
79,1,167,42
19,2,27,28
44,2,79,11
54,2,105,5
68,2,143,18
78,2,167,22
9,3,19,9
24,3,30,21
43,3,78,10
66,3,136,38
20,4,27,37
47,4,85,28
12,5,23,9
30,5,48,23
40,5,73,15
61,5,126,11
73,5,154,11
15,6,24,31
50,6,96,17
56,6,115,29
76,6,160,7
22,7,28,51
8,8,18,12
38,8,72,17
60,8,120,9
65,8,130,39
7,9,17,26
41,9,73,9
55,9,107,15
67,9,142,14
21,10,28,32
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
32,12,52,5
64,12,129,4
14,13,24,19
37,13,71,18
72,13,151,7
77,13,164,25
1,14,5,5
13,14,24,25
33,14,55,28
45,14,83,7
53,14,104,14
59,14,118,1
74,14,158,11
16,15,25,8
46,15,84,58
2,16,7,9
23,16,30,18
31,16,50,17
49,16,88,10
71,16,150,30
0,17,3,19
11,17,23,32
36,17,63,4
48,17,86,8
63,17,129,15
4,18,11,5
17,18,26,7
26,18,34,10
35,18,61,4
39,18,72,5
51,18,96,13
62,18,127,9
75,18,159,31
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
34,19,60,8
52,19,100,3
