Ship,Berth,MooringTime,HandlingTime
16,0,25,8
42,0,74,26
70,0,148,45
19,1,27,28
79,1,167,42
7,2,17,26
46,2,84,58
24,3,30,21
36,3,63,4
43,3,78,10
66,3,136,38
20,4,27,37
47,4,85,28
8,5,18,12
23,5,30,18
60,5,120,9
72,5,151,7
77,5,164,25
0,6,3,19
15,6,24,31
48,6,86,8
50,6,96,17
76,6,160,7
22,7,28,51
3,8,9,23
38,8,72,17
63,8,129,15
78,8,167,22
2,9,7,9
31,9,50,17
41,9,73,9
49,9,88,10
55,9,107,15
73,9,154,11
21,10,28,32
69,10,147,35
25,11,31,40
58,11,118,73
5,12,13,8
18,12,26,8
64,12,129,4
14,13,24,19
37,13,71,18
62,13,127,9
75,13,159,31
13,14,24,25
30,14,49,23
44,14,79,11
53,14,104,14
59,14,118,1
67,14,142,14
17,15,26,7
33,15,55,28
61,15,126,11
68,15,143,18
12,16,23,9
28,16,40,9
40,16,73,15
51,16,96,13
71,16,150,30
11,17,23,32
45,17,82,7
65,17,130,39
1,18,5,5
4,18,11,5
9,18,19,9
26,18,34,10
35,18,61,4
39,18,72,5
54,18,105,5
56,18,115,29
74,18,158,11
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
