Ship,Berth,MooringTime,HandlingTime
22,0,28,51
60,0,120,9
79,1,167,42
9,2,19,9
21,2,28,32
70,2,148,45
15,3,24,31
36,3,63,4
44,3,79,11
63,3,129,15
75,3,159,31
20,4,27,37
8,5,18,12
24,5,30,21
42,5,74,26
54,5,105,5
73,5,154,11
7,6,17,26
30,6,48,23
48,6,86,8
56,6,115,29
71,6,150,30
47,7,85,28
19,8,27,28
33,8,55,28
49,8,88,10
65,8,130,39
2,9,7,9
14,9,24,19
38,9,72,17
55,9,107,15
23,10,30,18
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
32,12,52,5
52,12,100,3
16,13,25,8
37,13,71,18
51,13,96,13
72,13,151,7
78,13,167,22
1,14,5,5
17,14,26,7
28,14,40,9
35,14,61,4
39,14,72,5
45,14,82,7
53,14,104,14
59,14,118,1
62,14,127,9
74,14,158,11
3,15,9,23
46,15,84,58
12,16,23,9
26,16,34,10
41,16,73,9
68,16,143,18
77,16,164,25
0,17,3,19
11,17,23,32
43,17,78,10
66,17,136,38
4,18,11,5
13,18,24,25
31,18,50,17
40,18,73,15
50,18,96,17
61,18,126,11
67,18,142,14
76,18,160,7
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
34,19,60,8
64,19,129,4
