Ship,Berth,MooringTime,HandlingTime
8,0,18,12
22,0,30,51
72,0,151,7
79,1,167,42
19,2,27,28
46,2,84,58
11,3,23,32
44,3,79,11
63,3,129,15
75,3,159,31
20,4,27,37
3,5,9,23
28,5,40,9
30,5,49,23
49,5,88,10
59,5,118,1
60,5,120,9
9,6,19,9
24,6,30,21
48,6,86,8
56,6,115,29
71,6,150,30
69,7,147,35
17,8,26,7
26,8,34,10
38,8,72,17
65,8,130,39
12,9,23,9
42,9,74,26
54,9,105,5
68,9,143,18
21,10,28,32
47,10,85,28
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
29,12,42,6
32,12,52,5
2,13,7,9
7,13,17,26
39,13,72,5
43,13,78,10
55,13,107,15
73,13,154,11
1,14,5,5
14,14,24,19
31,14,50,17
41,14,73,9
45,14,82,7
53,14,104,14
62,14,127,9
74,14,158,11
16,15,25,8
33,15,55,28
70,15,148,45
23,16,30,18
37,16,71,18
51,16,96,13
77,16,164,25
0,17,3,19
15,17,24,31
36,17,63,4
66,17,136,38
4,18,11,5
13,18,24,25
35,18,61,4
40,18,73,15
50,18,96,17
61,18,126,11
67,18,142,14
76,18,160,7
78,18,167,22
5,19,13,8
18,19,26,8
27,19,36,5
34,19,60,8
52,19,100,3
64,19,129,4
