Ship,Berth,MooringTime,HandlingTime
33,0,55,28
65,0,130,39
19,1,27,28
79,1,167,42
7,2,17,26
40,2,73,15
70,2,148,45
9,3,19,9
24,3,30,21
36,3,63,4
48,3,86,8
66,3,136,38
20,4,27,37
47,4,85,28
17,5,26,7
30,5,48,23
42,5,74,26
68,5,143,18
15,6,24,31
45,6,82,7
50,6,96,17
76,6,160,7
3,7,9,23
46,7,84,58
8,8,18,12
26,8,34,10
38,8,72,17
55,8,107,15
61,8,126,11
73,8,154,11
23,9,30,18
41,9,73,9
49,9,88,10
67,9,142,14
77,9,164,25
21,10,28,32
69,10,147,35
25,11,31,40
57,11,116,90
5,12,13,8
34,12,60,8
64,12,129,4
14,13,24,19
37,13,71,18
60,13,120,9
72,13,151,7
78,13,167,22
1,14,5,5
13,14,24,25
31,14,50,17
54,14,105,5
62,14,127,9
74,14,158,11
0,15,3,19
22,15,28,51
2,16,7,9
12,16,23,9
28,16,40,9
51,16,96,13
71,16,150,30
11,17,23,32
44,17,79,11
56,17,115,29
4,18,11,5
16,18,25,8
35,18,61,4
39,18,72,5
43,18,78,10
53,18,104,14
59,18,118,1
63,18,129,15
75,18,159,31
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
29,19,42,6
32,19,52,5
52,19,100,3
